recency,history,history_segment,zip_code,channel,newbie,segment,T,visit,conversion,spend,true_tau_mens_visit,true_tau_womens_visit,true_tau_mens_spend,true_tau_womens_spend
12,209.9029504922885,3) $200 - $350,Suburban,Web,0,Mens E-Mail,1,0,0,8.117333585083195,0.05,0.03,1.5,1.0
2,404.66322828019014,4) $350 - $500,Suburban,Phone,0,Womens E-Mail,2,0,0,5.582284331167061,0.05,0.03,1.5,1.0
1,268.1700710103485,3) $200 - $350,Suburban,Web,0,Mens E-Mail,1,0,0,4.852051844367591,0.05,0.03,1.5,1.0
11,312.75148671087464,3) $200 - $350,Suburban,Phone,0,Womens E-Mail,2,0,0,7.404019418799718,0.05,0.03,1.5,1.0
4,240.46650230612295,3) $200 - $350,Urban,Web,0,Womens E-Mail,2,0,0,5.150997106810173,0.05,0.03,1.5,1.0
12,397.88258710702456,4) $350 - $500,Rural,Web,0,Mens E-Mail,1,0,0,10.076077714238417,0.05,0.03,1.5,1.0
9,317.0829483134517,3) $200 - $350,Urban,Web,0,Mens E-Mail,1,0,0,7.0733660616823775,0.05,0.03,1.5,1.0
9,217.68885440998113,3) $200 - $350,Urban,Phone,0,Mens E-Mail,1,0,0,6.347927354146384,0.05,0.03,1.5,1.0
11,342.44206421376396,3) $200 - $350,Urban,Phone,1,Mens E-Mail,1,1,0,10.947307150604168,0.05,0.03,1.5,1.0
3,492.25807406994915,4) $350 - $500,Suburban,Web,1,Mens E-Mail,1,0,0,7.574615248238517,0.05,0.03,1.5,1.0
1,133.0318365263181,2) $100 - $200,Suburban,Web,1,Womens E-Mail,2,0,0,2.294992727681052,0.05,0.03,1.5,1.0
2,337.422442142555,3) $200 - $350,Rural,Web,0,Mens E-Mail,1,0,0,4.828419675657605,0.05,0.03,1.5,1.0
9,135.60403285033757,2) $100 - $200,Urban,Web,0,Mens E-Mail,1,1,0,5.829739317634447,0.05,0.03,1.5,1.0
9,105.68698654984847,2) $100 - $200,Urban,Web,0,Womens E-Mail,2,0,0,4.546900805920169,0.05,0.03,1.5,1.0
12,4.936367340283921,1) $0 - $100,Urban,Web,0,Womens E-Mail,2,0,0,4.089770037001386,0.05,0.03,1.5,1.0
1,341.66668222725724,3) $200 - $350,Rural,Phone,0,Mens E-Mail,1,0,0,5.682305428135923,0.05,0.03,1.5,1.0
9,365.91845584788473,4) $350 - $500,Suburban,Web,0,Mens E-Mail,1,0,0,8.100577008490193,0.05,0.03,1.5,1.0
1,472.52877987574215,4) $350 - $500,Suburban,Web,0,Womens E-Mail,2,0,0,5.397478150916591,0.05,0.03,1.5,1.0
10,236.91406092617493,3) $200 - $350,Urban,Web,0,Mens E-Mail,1,0,0,7.1126756241673,0.05,0.03,1.5,1.0
4,550.2495440956303,5) $500 - $750,Urban,Web,0,Mens E-Mail,1,1,0,8.885275985255738,0.05,0.03,1.5,1.0
5,321.16427496046487,3) $200 - $350,Urban,Web,0,Womens E-Mail,2,0,0,8.135876393343061,0.05,0.03,1.5,1.0
8,164.10341419915386,2) $100 - $200,Suburban,Web,0,Womens E-Mail,2,0,0,5.6108870333439835,0.05,0.03,1.5,1.0
5,323.5974211549395,3) $200 - $350,Suburban,Web,1,Mens E-Mail,1,1,0,7.4469733713967265,0.05,0.03,1.5,1.0
5,45.422431837945474,1) $0 - $100,Suburban,Phone,0,Mens E-Mail,1,0,0,3.487978954253152,0.05,0.03,1.5,1.0
4,336.8284205197393,3) $200 - $350,Suburban,Phone,0,Mens E-Mail,1,0,0,7.186438938024051,0.05,0.03,1.5,1.0
9,248.76520516067336,3) $200 - $350,Suburban,Phone,1,Mens E-Mail,1,0,0,7.693455169377046,0.05,0.03,1.5,1.0
8,549.7012346559048,5) $500 - $750,Suburban,Web,0,Womens E-Mail,2,0,0,7.810337730806552,0.05,0.03,1.5,1.0
9,147.893126347421,2) $100 - $200,Suburban,Phone,0,Womens E-Mail,2,0,0,5.8389698959078,0.05,0.03,1.5,1.0
7,179.25822428933515,2) $100 - $200,Urban,Web,0,Mens E-Mail,1,0,0,6.589214809266239,0.05,0.03,1.5,1.0
7,190.39979218475264,2) $100 - $200,Urban,Web,0,Mens E-Mail,1,0,0,5.227479729359505,0.05,0.03,1.5,1.0
5,248.25062166028982,3) $200 - $350,Urban,Web,0,Womens E-Mail,2,0,0,3.9099827484662795,0.05,0.03,1.5,1.0
10,55.305611523267494,1) $0 - $100,Suburban,Web,0,Womens E-Mail,2,0,0,3.7962524978134606,0.05,0.03,1.5,1.0
1,100.22564514635192,2) $100 - $200,Suburban,Web,0,Mens E-Mail,1,0,0,3.299636531742193,0.05,0.03,1.5,1.0
12,381.6117380720744,4) $350 - $500,Urban,Web,1,Mens E-Mail,1,0,0,9.265030473753987,0.05,0.03,1.5,1.0
6,281.5588752186887,3) $200 - $350,Suburban,Phone,0,Mens E-Mail,1,0,0,6.3138412123976275,0.05,0.03,1.5,1.0
10,575.0344302863921,5) $500 - $750,Rural,Web,0,Womens E-Mail,2,0,0,8.816378728200824,0.05,0.03,1.5,1.0
6,218.12459550865975,3) $200 - $350,Urban,Web,1,Womens E-Mail,2,0,0,5.5668533079571745,0.05,0.03,1.5,1.0
10,648.9595580331219,5) $500 - $750,Rural,Phone,0,Womens E-Mail,2,0,0,11.222369944735007,0.05,0.03,1.5,1.0
4,227.62084918045878,3) $200 - $350,Urban,Web,0,Mens E-Mail,1,0,0,5.766802878106343,0.05,0.03,1.5,1.0
2,158.67000816457366,2) $100 - $200,Rural,Web,0,Mens E-Mail,1,0,0,2.554900120471825,0.05,0.03,1.5,1.0
1,147.2657006108947,2) $100 - $200,Suburban,Web,0,Mens E-Mail,1,0,0,2.876995213013841,0.05,0.03,1.5,1.0
3,43.237892498093075,1) $0 - $100,Urban,Web,1,Mens E-Mail,1,0,0,3.767735047125321,0.05,0.03,1.5,1.0
11,472.71781435178514,4) $350 - $500,Urban,Phone,0,Mens E-Mail,1,0,0,12.305205194412181,0.05,0.03,1.5,1.0
9,121.12493372807481,2) $100 - $200,Urban,Web,0,Womens E-Mail,2,0,0,5.196349248006398,0.05,0.03,1.5,1.0
12,548.31280089106,5) $500 - $750,Suburban,Web,0,Womens E-Mail,2,0,0,8.53002647304923,0.05,0.03,1.5,1.0
1,404.609140480535,4) $350 - $500,Urban,Web,0,Womens E-Mail,2,0,0,4.154227842288671,0.05,0.03,1.5,1.0
5,362.7850591248325,4) $350 - $500,Rural,Web,0,Mens E-Mail,1,0,0,8.204559828797807,0.05,0.03,1.5,1.0
10,359.5997060031531,4) $350 - $500,Suburban,Phone,0,Mens E-Mail,1,0,0,8.387525861920588,0.05,0.03,1.5,1.0
6,347.2366153955309,3) $200 - $350,Urban,Web,0,Mens E-Mail,1,0,0,6.316304724163993,0.05,0.03,1.5,1.0
9,160.06223966329455,2) $100 - $200,Rural,Web,0,Womens E-Mail,2,0,0,5.769682436087385,0.05,0.03,1.5,1.0
1,374.6337944913676,4) $350 - $500,Rural,Web,0,Womens E-Mail,2,0,0,5.427631255888653,0.05,0.03,1.5,1.0
12,189.67113864305705,2) $100 - $200,Suburban,Phone,1,Womens E-Mail,2,0,0,7.377575482786918,0.05,0.03,1.5,1.0
5,342.9416334048959,3) $200 - $350,Suburban,Web,0,Womens E-Mail,2,0,0,6.951774482579693,0.05,0.03,1.5,1.0
1,324.91124698138896,3) $200 - $350,Urban,Web,0,Mens E-Mail,1,0,0,4.8131312370495625,0.05,0.03,1.5,1.0
2,278.42257309641707,3) $200 - $350,Rural,Phone,0,Mens E-Mail,1,1,0,4.679264176260835,0.05,0.03,1.5,1.0
2,299.35129700214986,3) $200 - $350,Urban,Phone,0,Mens E-Mail,1,0,0,3.6882003427669656,0.05,0.03,1.5,1.0
11,282.3178614773347,3) $200 - $350,Suburban,Web,1,Womens E-Mail,2,0,0,7.163485079085228,0.05,0.03,1.5,1.0
5,333.18184026531424,3) $200 - $350,Urban,Phone,0,Womens E-Mail,2,1,0,5.8919899385438415,0.05,0.03,1.5,1.0
10,394.67181033787256,4) $350 - $500,Suburban,Phone,0,Mens E-Mail,1,0,0,8.173764901353765,0.05,0.03,1.5,1.0
4,6.552272445291019,1) $0 - $100,Suburban,Phone,0,Womens E-Mail,2,0,0,1.4412333096078038,0.05,0.03,1.5,1.0
6,243.95545687942501,3) $200 - $350,Rural,Web,1,Mens E-Mail,1,0,0,4.348612246321983,0.05,0.03,1.5,1.0
5,174.94194595884176,2) $100 - $200,Suburban,Web,0,Womens E-Mail,2,0,0,3.4791954775569556,0.05,0.03,1.5,1.0
2,480.76863644677877,4) $350 - $500,Urban,Web,0,Mens E-Mail,1,0,0,5.097017777834796,0.05,0.03,1.5,1.0
9,389.9012214920087,4) $350 - $500,Suburban,Phone,0,Mens E-Mail,1,1,0,9.08777513856456,0.05,0.03,1.5,1.0
10,131.52089271827404,2) $100 - $200,Urban,Web,1,Womens E-Mail,2,0,0,6.438976138711067,0.05,0.03,1.5,1.0
8,662.3552596619284,5) $500 - $750,Rural,Web,0,Womens E-Mail,2,0,0,11.180561480494811,0.05,0.03,1.5,1.0
9,118.70696027342024,2) $100 - $200,Urban,Phone,0,Mens E-Mail,1,0,0,6.104267404934376,0.05,0.03,1.5,1.0
11,194.22608139392221,2) $100 - $200,Suburban,Web,0,Womens E-Mail,2,0,0,6.006146244307879,0.05,0.03,1.5,1.0
6,285.71042826688347,3) $200 - $350,Urban,Web,1,Mens E-Mail,1,0,0,5.5350571271240545,0.05,0.03,1.5,1.0
5,39.201860022702775,1) $0 - $100,Rural,Phone,0,Mens E-Mail,1,0,0,2.712164716754841,0.05,0.03,1.5,1.0
5,350.6502909562325,4) $350 - $500,Urban,Phone,0,Mens E-Mail,1,0,0,7.087333870091275,0.05,0.03,1.5,1.0
2,280.65752434232996,3) $200 - $350,Suburban,Web,0,Womens E-Mail,2,0,0,4.210160140787913,0.05,0.03,1.5,1.0
11,322.8337174524584,3) $200 - $350,Suburban,Phone,0,Mens E-Mail,1,0,0,7.7936492778432225,0.05,0.03,1.5,1.0
4,118.78850694043949,2) $100 - $200,Suburban,Web,0,Mens E-Mail,1,0,0,4.859378821514257,0.05,0.03,1.5,1.0
2,354.65645687883364,4) $350 - $500,Suburban,Phone,0,Mens E-Mail,1,0,0,4.077536728414283,0.05,0.03,1.5,1.0
2,323.4401652318966,3) $200 - $350,Rural,Web,0,Womens E-Mail,2,0,0,3.7688935475290544,0.05,0.03,1.5,1.0
12,185.1812669238725,2) $100 - $200,Urban,Phone,0,Womens E-Mail,2,0,0,5.367508164261813,0.05,0.03,1.5,1.0
8,141.74380567434304,2) $100 - $200,Suburban,Phone,0,Mens E-Mail,1,0,0,5.535412777842333,0.05,0.03,1.5,1.0
4,249.60586695391905,3) $200 - $350,Urban,Web,0,Mens E-Mail,1,0,0,4.0053932003898876,0.05,0.03,1.5,1.0
12,182.14368769987573,2) $100 - $200,Suburban,Web,0,Womens E-Mail,2,0,0,6.210921977148045,0.05,0.03,1.5,1.0
4,256.37235921654997,3) $200 - $350,Suburban,Web,0,Mens E-Mail,1,0,0,4.916935491589671,0.05,0.03,1.5,1.0
7,475.2803712113057,4) $350 - $500,Rural,Phone,1,Mens E-Mail,1,0,0,8.36863499556024,0.05,0.03,1.5,1.0
4,298.17952622045175,3) $200 - $350,Urban,Web,0,Mens E-Mail,1,0,0,6.336507263305014,0.05,0.03,1.5,1.0
9,308.6091537898637,3) $200 - $350,Urban,Web,0,Womens E-Mail,2,0,0,7.942237043732555,0.05,0.03,1.5,1.0
9,192.38709302190057,2) $100 - $200,Urban,Web,1,Womens E-Mail,2,1,0,6.42477190081539,0.05,0.03,1.5,1.0
12,533.6335648450543,5) $500 - $750,Rural,Phone,0,Womens E-Mail,2,0,0,11.444749218983223,0.05,0.03,1.5,1.0
3,199.35434225316234,2) $100 - $200,Urban,Web,0,Womens E-Mail,2,0,0,4.178863078322072,0.05,0.03,1.5,1.0
6,218.16315404195794,3) $200 - $350,Urban,Web,0,Womens E-Mail,2,0,0,4.776661756584738,0.05,0.03,1.5,1.0
7,370.9816720232474,4) $350 - $500,Suburban,Web,0,Womens E-Mail,2,0,0,5.280312258799265,0.05,0.03,1.5,1.0
3,141.34871669511796,2) $100 - $200,Urban,Phone,0,Mens E-Mail,1,0,0,3.489636439032078,0.05,0.03,1.5,1.0
4,330.5844932125696,3) $200 - $350,Suburban,Web,0,Mens E-Mail,1,0,0,6.301276757383668,0.05,0.03,1.5,1.0
1,205.76535532064122,3) $200 - $350,Suburban,Phone,0,Womens E-Mail,2,0,0,3.1092274180872637,0.05,0.03,1.5,1.0
11,566.5196170974101,5) $500 - $750,Urban,Phone,0,Mens E-Mail,1,0,0,11.359916181314299,0.05,0.03,1.5,1.0
9,161.78690601979656,2) $100 - $200,Suburban,Phone,1,Mens E-Mail,1,0,0,7.168517479719161,0.05,0.03,1.5,1.0
7,221.5384038451543,3) $200 - $350,Rural,Phone,0,Mens E-Mail,1,0,0,5.48699226060855,0.05,0.03,1.5,1.0
10,227.57883981124925,3) $200 - $350,Urban,Web,1,Mens E-Mail,1,1,0,7.38272918292277,0.05,0.03,1.5,1.0
7,325.0509596375801,3) $200 - $350,Suburban,Web,1,Mens E-Mail,1,0,0,5.074728163868668,0.05,0.03,1.5,1.0
9,328.1679528228366,3) $200 - $350,Urban,Web,1,Mens E-Mail,1,1,0,9.303727187911601,0.05,0.03,1.5,1.0
12,151.67248551432652,2) $100 - $200,Suburban,Web,1,Womens E-Mail,2,0,0,6.569124272847168,0.05,0.03,1.5,1.0
6,265.07971100269975,3) $200 - $350,Rural,Phone,0,Womens E-Mail,2,0,0,4.209764678463344,0.05,0.03,1.5,1.0
8,329.74892906590594,3) $200 - $350,Urban,Web,0,Womens E-Mail,2,0,0,6.581453328623301,0.05,0.03,1.5,1.0
5,440.8682962867457,4) $350 - $500,Suburban,Phone,0,Mens E-Mail,1,0,1,6.213125942822374,0.05,0.03,1.5,1.0
8,192.33823857484524,2) $100 - $200,Rural,Phone,0,Womens E-Mail,2,0,0,4.162101512731992,0.05,0.03,1.5,1.0
12,5.500597520616912,1) $0 - $100,Rural,Phone,0,Mens E-Mail,1,0,0,2.532267605115829,0.05,0.03,1.5,1.0
10,326.92162546036553,3) $200 - $350,Urban,Phone,0,Womens E-Mail,2,1,0,7.410545547490434,0.05,0.03,1.5,1.0
1,180.5162047579928,2) $100 - $200,Urban,Web,0,Mens E-Mail,1,0,0,2.38500461912764,0.05,0.03,1.5,1.0
3,428.9736242885125,4) $350 - $500,Urban,Phone,1,Mens E-Mail,1,0,0,5.451029939765353,0.05,0.03,1.5,1.0
4,129.33579019176807,2) $100 - $200,Rural,Web,1,Mens E-Mail,1,0,1,5.263147615352901,0.05,0.03,1.5,1.0
11,180.25569320687237,2) $100 - $200,Rural,Phone,0,Mens E-Mail,1,0,0,7.55216004539317,0.05,0.03,1.5,1.0
9,446.68704445928853,4) $350 - $500,Suburban,Phone,0,Womens E-Mail,2,0,0,8.486494303705358,0.05,0.03,1.5,1.0
8,5.014413735681922,1) $0 - $100,Rural,Web,0,Womens E-Mail,2,0,0,3.561170050711193,0.05,0.03,1.5,1.0
8,188.63491835629404,2) $100 - $200,Urban,Web,0,Mens E-Mail,1,0,0,4.967622991858834,0.05,0.03,1.5,1.0
2,369.7077129406073,4) $350 - $500,Urban,Web,1,Womens E-Mail,2,0,0,4.606797212570838,0.05,0.03,1.5,1.0
7,100.32358179745151,2) $100 - $200,Urban,Web,0,Mens E-Mail,1,0,0,4.028956489602187,0.05,0.03,1.5,1.0
12,57.251972244221996,1) $0 - $100,Suburban,Web,1,Womens E-Mail,2,0,0,5.281937241002418,0.05,0.03,1.5,1.0
3,261.507984857469,3) $200 - $350,Urban,Phone,0,Womens E-Mail,2,0,0,4.040999436869783,0.05,0.03,1.5,1.0
6,220.7828489569125,3) $200 - $350,Urban,Web,0,Womens E-Mail,2,0,0,4.616275960339654,0.05,0.03,1.5,1.0
4,145.57629114600647,2) $100 - $200,Suburban,Web,1,Mens E-Mail,1,1,0,4.407467947899846,0.05,0.03,1.5,1.0
6,217.7488588308904,3) $200 - $350,Suburban,Web,0,Womens E-Mail,2,0,0,5.123573158544322,0.05,0.03,1.5,1.0
4,501.4972646990145,5) $500 - $750,Rural,Web,0,Mens E-Mail,1,0,0,8.137714574973508,0.05,0.03,1.5,1.0
3,452.61211307516254,4) $350 - $500,Rural,Web,0,Womens E-Mail,2,0,0,6.048470956293497,0.05,0.03,1.5,1.0
2,239.44457042620633,3) $200 - $350,Urban,Web,0,Mens E-Mail,1,0,0,3.213326642981171,0.05,0.03,1.5,1.0
4,153.31055693078488,2) $100 - $200,Suburban,Web,0,Womens E-Mail,2,0,0,3.9095732891247366,0.05,0.03,1.5,1.0
10,647.9051178581116,5) $500 - $750,Urban,Web,0,Womens E-Mail,2,1,0,11.197935775505261,0.05,0.03,1.5,1.0
2,441.63485106153354,4) $350 - $500,Suburban,Phone,1,Womens E-Mail,2,0,0,4.8476786413699875,0.05,0.03,1.5,1.0
7,604.4362786871666,5) $500 - $750,Suburban,Phone,0,Mens E-Mail,1,0,0,10.024702978214247,0.05,0.03,1.5,1.0
1,18.40945303356336,1) $0 - $100,Rural,Web,1,Womens E-Mail,2,0,0,1.0032164946950761,0.05,0.03,1.5,1.0
11,123.67066588021014,2) $100 - $200,Suburban,Web,1,Womens E-Mail,2,0,0,4.558270545402126,0.05,0.03,1.5,1.0
1,287.4237533034694,3) $200 - $350,Suburban,Web,0,Mens E-Mail,1,0,0,5.18387794457346,0.05,0.03,1.5,1.0
5,315.3404397031383,3) $200 - $350,Suburban,Web,0,Womens E-Mail,2,0,0,6.6941261213474315,0.05,0.03,1.5,1.0
7,360.39246117791106,4) $350 - $500,Suburban,Web,1,Mens E-Mail,1,0,0,7.006117515060707,0.05,0.03,1.5,1.0
1,231.27811208240857,3) $200 - $350,Suburban,Web,1,Womens E-Mail,2,0,0,3.3183393250418503,0.05,0.03,1.5,1.0
12,408.55871506348757,4) $350 - $500,Urban,Web,0,Mens E-Mail,1,0,0,9.869291979451429,0.05,0.03,1.5,1.0
12,232.08183050064912,3) $200 - $350,Suburban,Web,0,Mens E-Mail,1,0,0,9.384669811138007,0.05,0.03,1.5,1.0
4,466.6984082891409,4) $350 - $500,Urban,Web,0,Mens E-Mail,1,0,0,7.108621966796476,0.05,0.03,1.5,1.0
5,379.3546275419848,4) $350 - $500,Urban,Web,0,Womens E-Mail,2,0,1,6.046199856484916,0.05,0.03,1.5,1.0
2,105.69087331652874,2) $100 - $200,Urban,Phone,1,Mens E-Mail,1,0,0,1.5995164691773456,0.05,0.03,1.5,1.0
7,234.36388593294032,3) $200 - $350,Urban,Web,0,Mens E-Mail,1,0,0,7.16422740403272,0.05,0.03,1.5,1.0
4,271.56310662106665,3) $200 - $350,Urban,Web,0,Womens E-Mail,2,1,0,6.33730461460696,0.05,0.03,1.5,1.0
8,126.47109112090925,2) $100 - $200,Suburban,Web,0,Womens E-Mail,2,0,0,3.667270092544382,0.05,0.03,1.5,1.0
1,162.1547598023467,2) $100 - $200,Urban,Web,1,Womens E-Mail,2,0,0,3.749535421865221,0.05,0.03,1.5,1.0
10,232.30966331954724,3) $200 - $350,Suburban,Phone,0,Womens E-Mail,2,0,0,5.68685908163568,0.05,0.03,1.5,1.0
1,528.3462353691228,5) $500 - $750,Suburban,Web,1,Mens E-Mail,1,0,0,7.196050695326044,0.05,0.03,1.5,1.0
1,388.0013874809976,4) $350 - $500,Suburban,Web,0,Mens E-Mail,1,1,0,6.592577435242389,0.05,0.03,1.5,1.0
4,343.1810267363291,3) $200 - $350,Urban,Web,0,Mens E-Mail,1,0,0,6.177602781833478,0.05,0.03,1.5,1.0
1,69.25416729897466,1) $0 - $100,Urban,Web,0,Womens E-Mail,2,0,0,0.702868105459403,0.05,0.03,1.5,1.0
5,388.3764590509185,4) $350 - $500,Urban,Web,0,Mens E-Mail,1,1,0,6.618209207631886,0.05,0.03,1.5,1.0
6,135.77593720217885,2) $100 - $200,Urban,Phone,0,Mens E-Mail,1,0,0,5.5323504115461395,0.05,0.03,1.5,1.0
7,303.5844266153857,3) $200 - $350,Suburban,Web,0,Womens E-Mail,2,0,0,5.871212499275896,0.05,0.03,1.5,1.0
8,587.9589170442891,5) $500 - $750,Urban,Web,0,Mens E-Mail,1,1,0,8.998984960052901,0.05,0.03,1.5,1.0
8,487.8818777887227,4) $350 - $500,Suburban,Phone,0,Mens E-Mail,1,0,0,8.894023041358556,0.05,0.03,1.5,1.0
2,455.57479947592867,4) $350 - $500,Rural,Web,1,Womens E-Mail,2,0,0,6.376335945752182,0.05,0.03,1.5,1.0
12,180.37023126951883,2) $100 - $200,Urban,Web,0,Womens E-Mail,2,0,0,6.143408353835323,0.05,0.03,1.5,1.0
4,207.53601704214705,3) $200 - $350,Urban,Web,0,Mens E-Mail,1,0,0,5.919166408149976,0.05,0.03,1.5,1.0
7,302.4618092491163,3) $200 - $350,Urban,Phone,0,Mens E-Mail,1,0,0,7.933979233510227,0.05,0.03,1.5,1.0
9,319.0194001333127,3) $200 - $350,Suburban,Web,1,Mens E-Mail,1,0,0,6.2534486984704785,0.05,0.03,1.5,1.0
9,340.3496092537287,3) $200 - $350,Rural,Web,0,Mens E-Mail,1,1,0,9.393904532359265,0.05,0.03,1.5,1.0
11,113.34853963936565,2) $100 - $200,Suburban,Web,0,Mens E-Mail,1,0,0,7.454199044621548,0.05,0.03,1.5,1.0
3,436.5595438527884,4) $350 - $500,Rural,Phone,1,Mens E-Mail,1,0,0,7.394120637306489,0.05,0.03,1.5,1.0
12,382.02819981694284,4) $350 - $500,Suburban,Web,0,Womens E-Mail,2,0,0,9.171094563038968,0.05,0.03,1.5,1.0
7,367.1271119430903,4) $350 - $500,Urban,Web,0,Mens E-Mail,1,1,0,8.071445564062676,0.05,0.03,1.5,1.0
4,43.14525789152235,1) $0 - $100,Suburban,Web,0,Mens E-Mail,1,0,0,3.5523264674482804,0.05,0.03,1.5,1.0
9,230.78918484010583,3) $200 - $350,Urban,Phone,1,Womens E-Mail,2,0,0,7.385879004175068,0.05,0.03,1.5,1.0
7,24.795280346449054,1) $0 - $100,Urban,Web,0,Womens E-Mail,2,0,0,3.516664922387885,0.05,0.03,1.5,1.0
6,96.57324110792763,1) $0 - $100,Rural,Web,0,Mens E-Mail,1,0,0,4.686606502310556,0.05,0.03,1.5,1.0
9,233.9086631036903,3) $200 - $350,Urban,Web,0,Womens E-Mail,2,0,0,7.716668359498221,0.05,0.03,1.5,1.0
7,146.83409354044755,2) $100 - $200,Suburban,Web,0,Womens E-Mail,2,0,0,3.1342612577390585,0.05,0.03,1.5,1.0
11,169.6773982845816,2) $100 - $200,Rural,Web,0,Mens E-Mail,1,0,0,6.1180739357236815,0.05,0.03,1.5,1.0
8,245.8044960063014,3) $200 - $350,Rural,Phone,1,Womens E-Mail,2,0,0,6.668010612117198,0.05,0.03,1.5,1.0
11,347.6157038880567,3) $200 - $350,Urban,Web,0,Mens E-Mail,1,0,0,7.035456911841035,0.05,0.03,1.5,1.0
5,288.3433714978052,3) $200 - $350,Suburban,Web,0,Mens E-Mail,1,0,0,4.842368281601197,0.05,0.03,1.5,1.0
4,356.02701909342784,4) $350 - $500,Suburban,Web,0,Womens E-Mail,2,0,0,3.704794195755386,0.05,0.03,1.5,1.0
1,408.79193726000744,4) $350 - $500,Suburban,Web,0,Mens E-Mail,1,0,0,6.080436052057966,0.05,0.03,1.5,1.0
8,186.39290344408735,2) $100 - $200,Rural,Phone,0,Mens E-Mail,1,0,0,5.862859266366427,0.05,0.03,1.5,1.0
6,163.08733375464928,2) $100 - $200,Urban,Web,0,Womens E-Mail,2,0,0,4.511365386619835,0.05,0.03,1.5,1.0
4,221.07646400571176,3) $200 - $350,Rural,Web,0,Mens E-Mail,1,0,0,2.764918607636135,0.05,0.03,1.5,1.0
3,346.25559629252825,3) $200 - $350,Suburban,Web,0,Womens E-Mail,2,0,0,5.534799263562862,0.05,0.03,1.5,1.0
5,467.31875814181996,4) $350 - $500,Suburban,Phone,0,Mens E-Mail,1,0,0,6.284792008001249,0.05,0.03,1.5,1.0
4,21.65808394333798,1) $0 - $100,Rural,Web,0,Mens E-Mail,1,0,0,3.2081086617881223,0.05,0.03,1.5,1.0
11,353.24942926273997,4) $350 - $500,Urban,Web,0,Mens E-Mail,1,0,0,8.147598248404327,0.05,0.03,1.5,1.0
11,527.6949034830776,5) $500 - $750,Urban,Phone,0,Mens E-Mail,1,0,0,9.294425645579668,0.05,0.03,1.5,1.0
7,300.49050963538997,3) $200 - $350,Rural,Web,0,Mens E-Mail,1,0,0,6.2757497313833115,0.05,0.03,1.5,1.0
6,640.1322584042578,5) $500 - $750,Urban,Phone,0,Womens E-Mail,2,0,0,9.26984500121255,0.05,0.03,1.5,1.0
3,240.4202945901258,3) $200 - $350,Urban,Web,1,Mens E-Mail,1,0,0,6.109700652663084,0.05,0.03,1.5,1.0
12,314.6340650938998,3) $200 - $350,Rural,Web,0,Womens E-Mail,2,0,0,7.33349505811027,0.05,0.03,1.5,1.0
10,227.3878116996926,3) $200 - $350,Rural,Web,0,Womens E-Mail,2,0,0,4.7381669883534165,0.05,0.03,1.5,1.0
11,414.3790570190882,4) $350 - $500,Urban,Web,0,Mens E-Mail,1,0,0,7.945689083385391,0.05,0.03,1.5,1.0
12,169.1531937646378,2) $100 - $200,Suburban,Web,0,Mens E-Mail,1,0,0,6.4300003083674335,0.05,0.03,1.5,1.0
1,129.49363844843487,2) $100 - $200,Urban,Web,0,Mens E-Mail,1,0,0,2.6907228635253864,0.05,0.03,1.5,1.0
7,145.50107730877008,2) $100 - $200,Urban,Phone,0,Mens E-Mail,1,0,0,4.737431234686744,0.05,0.03,1.5,1.0
5,155.37230518466598,2) $100 - $200,Suburban,Phone,0,Womens E-Mail,2,0,0,2.7192694512249105,0.05,0.03,1.5,1.0
1,267.68249958426594,3) $200 - $350,Urban,Phone,0,Womens E-Mail,2,0,0,2.170061368309142,0.05,0.03,1.5,1.0
1,401.69853689444966,4) $350 - $500,Suburban,Web,0,Womens E-Mail,2,0,0,5.105303300364486,0.05,0.03,1.5,1.0
6,501.3442901064437,5) $500 - $750,Urban,Web,0,Mens E-Mail,1,0,0,6.191962268108956,0.05,0.03,1.5,1.0
4,439.6743177145743,4) $350 - $500,Suburban,Phone,0,Mens E-Mail,1,0,0,8.652893876800302,0.05,0.03,1.5,1.0
8,187.54169976094323,2) $100 - $200,Rural,Phone,0,Mens E-Mail,1,0,0,5.35597666483892,0.05,0.03,1.5,1.0
2,51.02091839069004,1) $0 - $100,Rural,Web,0,Womens E-Mail,2,0,0,3.6988277350573355,0.05,0.03,1.5,1.0
4,196.14115102628276,2) $100 - $200,Suburban,Web,1,Mens E-Mail,1,0,0,5.766571375948677,0.05,0.03,1.5,1.0
12,275.9584069586897,3) $200 - $350,Rural,Web,0,Womens E-Mail,2,0,0,6.35848177821717,0.05,0.03,1.5,1.0
8,527.905348137266,5) $500 - $750,Urban,Web,0,Mens E-Mail,1,0,0,9.321589296078688,0.05,0.03,1.5,1.0
12,307.88118699845893,3) $200 - $350,Urban,Phone,1,Mens E-Mail,1,0,0,7.5907147026870865,0.05,0.03,1.5,1.0
8,145.65481843110334,2) $100 - $200,Urban,Web,0,Womens E-Mail,2,0,0,5.578611016008549,0.05,0.03,1.5,1.0
5,634.6536081311424,5) $500 - $750,Urban,Web,1,Womens E-Mail,2,0,0,8.04238598719507,0.05,0.03,1.5,1.0
3,377.8816850231095,4) $350 - $500,Rural,Web,0,Mens E-Mail,1,0,0,6.5509389332871315,0.05,0.03,1.5,1.0
4,159.58982225271805,2) $100 - $200,Urban,Phone,0,Mens E-Mail,1,0,0,4.9456290382524735,0.05,0.03,1.5,1.0
